ticker_id,ticker,ticker-full,short-name,sector_id,sector,industry_id,industry
1475,CODX,CODX US Equity,CO-DIAGNOSTICS I,6,Health Care,30,Health Care Equipment & Supplies
1476,COO,COO US Equity,COOPER COS INC,6,Health Care,30,Health Care Equipment & Supplies
1477,CTSO,CTSO US Equity,CYTOSORBENTS COR,6,Health Care,30,Health Care Equipment & Supplies
1478,CVRX,CVRX US Equity,CVRX INC,6,Health Care,30,Health Care Equipment & Supplies
1479,DCTH,DCTH US Equity,DELCATH SYSTEMS,6,Health Care,30,Health Care Equipment & Supplies
1480,DHAI,DHAI US Equity,DIH HOLDINGS US,6,Health Care,30,Health Care Equipment & Supplies
1481,DXCM,DXCM US Equity,DEXCOM,6,Health Care,30,Health Care Equipment & Supplies
1482,DXR,DXR US Equity,DAXOR CORP,6,Health Care,30,Health Care Equipment & Supplies
1483,ECOR,ECOR US Equity,ELECTROCORE INC,6,Health Care,30,Health Care Equipment & Supplies
1484,EKSO,EKSO US Equity,EKSO BIONICS HOL,6,Health Care,30,Health Care Equipment & Supplies
1485,ELMD,ELMD US Equity,ELECTROMED INC,6,Health Care,30,Health Care Equipment & Supplies
1486,EMBC,EMBC US Equity,EMBECTA CORP,6,Health Care,30,Health Care Equipment & Supplies
1487,ENOV,ENOV US Equity,ENOVIS CORP,6,Health Care,30,Health Care Equipment & Supplies
1488,EW,EW US Equity,EDWARDS LIFE,6,Health Care,30,Health Care Equipment & Supplies
1489,FEMY,FEMY US Equity,FEMASYS INC,6,Health Care,30,Health Care Equipment & Supplies
1490,FONR,FONR US Equity,FONAR CORP,6,Health Care,30,Health Care Equipment & Supplies
1491,GEHC,GEHC US Equity,GE HEALTHCARE TE,6,Health Care,30,Health Care Equipment & Supplies
1492,GKOS,GKOS US Equity,GLAUKOS CORP,6,Health Care,30,Health Care Equipment & Supplies
1493,GMED,GMED US Equity,GLOBUS MEDICAL I,6,Health Care,30,Health Care Equipment & Supplies
1494,GUTS,GUTS US Equity,FRACTYL HEALTH I,6,Health Care,30,Health Care Equipment & Supplies
1495,HAE,HAE US Equity,HAEMONETICS CORP,6,Health Care,30,Health Care Equipment & Supplies
1496,HOLX,HOLX US Equity,HOLOGIC INC,6,Health Care,30,Health Care Equipment & Supplies
1497,HSCS,HSCS US Equity,HEARTSCIENCES IN,6,Health Care,30,Health Care Equipment & Supplies
1498,HSDT,HSDT US Equity,HELIUS MEDICAL-A,6,Health Care,30,Health Care Equipment & Supplies
1499,HYPR,HYPR US Equity,HYPERFINE INC,6,Health Care,30,Health Care Equipment & Supplies
1500,IART,IART US Equity,INTEGRA LIFESCIE,6,Health Care,30,Health Care Equipment & Supplies
1501,ICU,ICU US Equity,SEASTAR MEDICAL,6,Health Care,30,Health Care Equipment & Supplies
1502,ICUI,ICUI US Equity,ICU MEDICAL,6,Health Care,30,Health Care Equipment & Supplies
1503,IDXX,IDXX US Equity,IDEXX LABS,6,Health Care,30,Health Care Equipment & Supplies
1504,INBS,INBS US Equity,INTELLIGENT BIO,6,Health Care,30,Health Care Equipment & Supplies
1505,INGN,INGN US Equity,INOGEN INC,6,Health Care,30,Health Care Equipment & Supplies
1506,INSP,INSP US Equity,INSPIRE MEDICAL,6,Health Care,30,Health Care Equipment & Supplies
1507,IRIX,IRIX US Equity,IRIDEX CORP,6,Health Care,30,Health Care Equipment & Supplies
1508,IRMD,IRMD US Equity,IRADIMED CORP,6,Health Care,30,Health Care Equipment & Supplies
1509,IRTC,IRTC US Equity,IRHYTHM TECHNOLO,6,Health Care,30,Health Care Equipment & Supplies
1510,ISRG,ISRG US Equity,INTUITIVE SURGIC,6,Health Care,30,Health Care Equipment & Supplies
1511,ITGR,ITGR US Equity,INTEGER HOLDINGS,6,Health Care,30,Health Care Equipment & Supplies
1512,IVF,IVF US Equity,INVO FERTILITY I,6,Health Care,30,Health Care Equipment & Supplies
1513,KEQU,KEQU US Equity,KEWAUNEE SCI,6,Health Care,30,Health Care Equipment & Supplies
1514,KIDS,KIDS US Equity,ORTHOPEDIATRICS,6,Health Care,30,Health Care Equipment & Supplies
1515,KMTS,KMTS US Equity,KESTRA MEDICAL T,6,Health Care,30,Health Care Equipment & Supplies
1516,KNW,KNW US Equity,KNOW LABS INC,6,Health Care,30,Health Care Equipment & Supplies
1517,KRMD,KRMD US Equity,KORU MEDICAL SYS,6,Health Care,30,Health Care Equipment & Supplies
1518,LMAT,LMAT US Equity,LEMAITRE VASCULA,6,Health Care,30,Health Care Equipment & Supplies
1519,LNSR,LNSR US Equity,LENSAR INC,6,Health Care,30,Health Care Equipment & Supplies
1520,LNTH,LNTH US Equity,LANTHEUS HOLDING,6,Health Care,30,Health Care Equipment & Supplies
1521,LUCD,LUCD US Equity,LUCID DIAGNOSTIC,6,Health Care,30,Health Care Equipment & Supplies
1522,LUCY,LUCY US Equity,INNOVATE EYEWEAR,6,Health Care,30,Health Care Equipment & Supplies
1523,LUNG,LUNG US Equity,PULMONX CORP,6,Health Care,30,Health Care Equipment & Supplies
1524,MASI,MASI US Equity,MASIMO CORP,6,Health Care,30,Health Care Equipment & Supplies
1525,MBOT,MBOT US Equity,MICROBOT MEDICAL,6,Health Care,30,Health Care Equipment & Supplies
1526,MDAI,MDAI US Equity,SPECTRAL AI INC,6,Health Care,30,Health Care Equipment & Supplies
1527,MGRM,MGRM US Equity,MONOGRAM TECHNOL,6,Health Care,30,Health Care Equipment & Supplies
1528,MLSS,MLSS US Equity,MILESTONE SCIENT,6,Health Care,30,Health Care Equipment & Supplies
1529,MMSI,MMSI US Equity,MERIT MEDICAL,6,Health Care,30,Health Care Equipment & Supplies
1530,MODD,MODD US Equity,MODULAR MEDICAL,6,Health Care,30,Health Care Equipment & Supplies
1531,MYO,MYO US Equity,MYOMO INC,6,Health Care,30,Health Care Equipment & Supplies
1532,NAOV,NAOV US Equity,NANOVIBRONIX INC,6,Health Care,30,Health Care Equipment & Supplies
1533,NDRA,NDRA US Equity,ENDRA LIFE SCIEN,6,Health Care,30,Health Care Equipment & Supplies
1534,NEOG,NEOG US Equity,NEOGEN CORP,6,Health Care,30,Health Care Equipment & Supplies
1535,NMTC,NMTC US Equity,NEUROONE MEDICAL,6,Health Care,30,Health Care Equipment & Supplies
1536,NPCE,NPCE US Equity,NEUROPACE INC,6,Health Care,30,Health Care Equipment & Supplies
1537,NRXS,NRXS US Equity,NEURAXIS,6,Health Care,30,Health Care Equipment & Supplies
1538,NUWE,NUWE US Equity,NUWELLIS INC,6,Health Care,30,Health Care Equipment & Supplies
1539,NVNO,NVNO US Equity,ENVVENO MEDICAL,6,Health Care,30,Health Care Equipment & Supplies
1540,NVST,NVST US Equity,ENVISTA HOLDINGS,6,Health Care,30,Health Care Equipment & Supplies
1541,NXGL,NXGL US Equity,NEXGEL INC,6,Health Care,30,Health Care Equipment & Supplies
1542,NXL,NXL US Equity,NEXALIN TECHNOLO,6,Health Care,30,Health Care Equipment & Supplies
1543,OBIO,OBIO US Equity,ORCHESTRA BIOMED,6,Health Care,30,Health Care Equipment & Supplies
1544,OFIX,OFIX US Equity,ORTHOFIX MEDICAL,6,Health Care,30,Health Care Equipment & Supplies
1545,OM,OM US Equity,OUTSET MEDICAL I,6,Health Care,30,Health Care Equipment & Supplies
1546,OMCL,OMCL US Equity,OMNICELL INC,6,Health Care,30,Health Care Equipment & Supplies
1547,OSUR,OSUR US Equity,ORASURE TECH,6,Health Care,30,Health Care Equipment & Supplies
1548,OWLT,OWLT US Equity,OWLET INC,6,Health Care,30,Health Care Equipment & Supplies
1549,PAVM,PAVM US Equity,PAVMED INC,6,Health Care,30,Health Care Equipment & Supplies
1550,PDEX,PDEX US Equity,PRO-DEX INC,6,Health Care,30,Health Care Equipment & Supplies
1551,PEN,PEN US Equity,PENUMBRA INC,6,Health Care,30,Health Care Equipment & Supplies
1552,PLSE,PLSE US Equity,PULSE BIOSCIENCE,6,Health Care,30,Health Care Equipment & Supplies
1553,POAI,POAI US Equity,PREDICTIVE ONCOL,6,Health Care,30,Health Care Equipment & Supplies
1554,POCI,POCI US Equity,PRECISION OPTICS,6,Health Care,30,Health Care Equipment & Supplies
1555,PODD,PODD US Equity,INSULET CORP,6,Health Care,30,Health Care Equipment & Supplies
1556,PRCT,PRCT US Equity,PROCEPT BIOROBOT,6,Health Care,30,Health Care Equipment & Supplies
1557,QDEL,QDEL US Equity,QUIDELORTHO CORP,6,Health Care,30,Health Care Equipment & Supplies
1558,RBOT,RBOT US Equity,VICARIOUS SURGIC,6,Health Care,30,Health Care Equipment & Supplies
1559,RMD,RMD US Equity,RESMED INC,6,Health Care,30,Health Care Equipment & Supplies
1560,RMTI,RMTI US Equity,ROCKWELL MEDICAL,6,Health Care,30,Health Care Equipment & Supplies
1561,RSLS,RSLS US Equity,RESHAPE LIFESCIE,6,Health Care,30,Health Care Equipment & Supplies
1562,RVP,RVP US Equity,RETRACTABLE TECH,6,Health Care,30,Health Care Equipment & Supplies
1563,RXST,RXST US Equity,RXSIGHT INC,6,Health Care,30,Health Care Equipment & Supplies
1564,SENS,SENS US Equity,SENSEONICS HLDGS,6,Health Care,30,Health Care Equipment & Supplies
1565,SGHT,SGHT US Equity,SIGHT SCIENCES I,6,Health Care,30,Health Care Equipment & Supplies
1566,SIBN,SIBN US Equity,SI-BONE INC,6,Health Care,30,Health Care Equipment & Supplies
1567,SINT,SINT US Equity,SINTX TECHNOLOGI,6,Health Care,30,Health Care Equipment & Supplies
1568,SMLR,SMLR US Equity,SEMLER SCIENTIFI,6,Health Care,30,Health Care Equipment & Supplies
1569,SMTI,SMTI US Equity,SANARA MEDTECH I,6,Health Care,30,Health Care Equipment & Supplies
1570,SNWV,SNWV US Equity,SANUWAVE HEALTH,6,Health Care,30,Health Care Equipment & Supplies
1571,SOLV,SOLV US Equity,SOLVENTUM,6,Health Care,30,Health Care Equipment & Supplies
1572,SRDX,SRDX US Equity,SURMODICS INC,6,Health Care,30,Health Care Equipment & Supplies
1573,SRTS,SRTS US Equity,SENSUS HEALTHCAR,6,Health Care,30,Health Care Equipment & Supplies
1574,SSII,SSII US Equity,SS INNOVATIONS I,6,Health Care,30,Health Care Equipment & Supplies
1575,SSKN,SSKN US Equity,STRATA SKIN SCIE,6,Health Care,30,Health Care Equipment & Supplies
1576,STAA,STAA US Equity,STAAR SURGICAL,6,Health Care,30,Health Care Equipment & Supplies
1577,STE,STE US Equity,STERIS PLC,6,Health Care,30,Health Care Equipment & Supplies
1578,STIM,STIM US Equity,NEURONETICS INC,6,Health Care,30,Health Care Equipment & Supplies
1579,STSS,STSS US Equity,SHARPS TECHNOLOG,6,Health Care,30,Health Care Equipment & Supplies
1580,STXS,STXS US Equity,STEREOTAXIS INC,6,Health Care,30,Health Care Equipment & Supplies
1581,SYK,SYK US Equity,STRYKER CORP,6,Health Care,30,Health Care Equipment & Supplies
1582,TCMD,TCMD US Equity,TACTILE SYSTEMS,6,Health Care,30,Health Care Equipment & Supplies
1583,TELA,TELA US Equity,TELA BIO INC,6,Health Care,30,Health Care Equipment & Supplies
1584,TFX,TFX US Equity,TELEFLEX INC,6,Health Care,30,Health Care Equipment & Supplies
1585,TIVC,TIVC US Equity,TIVIC HEALTH SYS,6,Health Care,30,Health Care Equipment & Supplies
1586,TMCI,TMCI US Equity,TREACE MEDICAL C,6,Health Care,30,Health Care Equipment & Supplies
1587,TMDX,TMDX US Equity,TRANSMEDICS GROU,6,Health Care,30,Health Care Equipment & Supplies
1588,TNDM,TNDM US Equity,TANDEM DIABETES,6,Health Care,30,Health Care Equipment & Supplies
1589,TNON,TNON US Equity,TENON MEDICAL IN,6,Health Care,30,Health Care Equipment & Supplies
1590,UFPT,UFPT US Equity,UFP TECHNOLOGIES,6,Health Care,30,Health Care Equipment & Supplies
1591,UTMD,UTMD US Equity,UTAH MEDICAL PRO,6,Health Care,30,Health Care Equipment & Supplies
1592,VANI,VANI US Equity,VIVANI MEDICAL I,6,Health Care,30,Health Care Equipment & Supplies
1593,VERO,VERO US Equity,VENUS CONCEPT IN,6,Health Care,30,Health Care Equipment & Supplies
1594,VNRX,VNRX US Equity,VOLITIONRX LTD,6,Health Care,30,Health Care Equipment & Supplies
1595,VREX,VREX US Equity,VAREX IMAGIN,6,Health Care,30,Health Care Equipment & Supplies
1596,VTAK,VTAK US Equity,CATHETER PRECISI,6,Health Care,30,Health Care Equipment & Supplies
1597,XRAY,XRAY US Equity,DENTSPLY SIRONA,6,Health Care,30,Health Care Equipment & Supplies
1598,XTNT,XTNT US Equity,XTANT MEDICAL HO,6,Health Care,30,Health Care Equipment & Supplies
1599,ZBH,ZBH US Equity,ZIMMER BIOMET HO,6,Health Care,30,Health Care Equipment & Supplies
1600,ZIMV,ZIMV US Equity,ZIMVIE INC,6,Health Care,30,Health Care Equipment & Supplies
1601,ZYXI,ZYXI US Equity,ZYNEX INC,6,Health Care,30,Health Care Equipment & Supplies
1602,ACHC,ACHC US Equity,ACADIA HEALTHCAR,6,Health Care,31,Health Care Providers & Services
1603,ADUS,ADUS US Equity,ADDUS HOMECARE,6,Health Care,31,Health Care Providers & Services
1604,AGL,AGL US Equity,AGILON HEALTH IN,6,Health Care,31,Health Care Providers & Services
1605,AHCO,AHCO US Equity,ADAPTHEALTH CORP,6,Health Care,31,Health Care Providers & Services
1606,AIRS,AIRS US Equity,AIRSCULPT TECHNO,6,Health Care,31,Health Care Providers & Services
1607,ALHC,ALHC US Equity,ALIGNMENT HEALTH,6,Health Care,31,Health Care Providers & Services
1608,AMED,AMED US Equity,AMEDISYS INC,6,Health Care,31,Health Care Providers & Services
1609,AMN,AMN US Equity,AMN HEALTHCARE,6,Health Care,31,Health Care Providers & Services
1610,AMS,AMS US Equity,AMERICAN SHARED,6,Health Care,31,Health Care Providers & Services
1611,AONC,AONC US Equity,AMERICAN ONCOLOG,6,Health Care,31,Health Care Providers & Services
1612,ARDT,ARDT US Equity,ARDENT HEALTH IN,6,Health Care,31,Health Care Providers & Services
1613,ASTH,ASTH US Equity,ASTRANA HEALTH I,6,Health Care,31,Health Care Providers & Services
1614,AVAH,AVAH US Equity,AVEANNA HEALTHCA,6,Health Care,31,Health Care Providers & Services
1615,BDSX,BDSX US Equity,BIODESIX INC,6,Health Care,31,Health Care Providers & Services
1616,BKD,BKD US Equity,BROOKDALE SR,6,Health Care,31,Health Care Providers & Services
1617,BTSG,BTSG US Equity,BRIGHTSPRING HEA,6,Health Care,31,Health Care Providers & Services
1618,CAH,CAH US Equity,CARDINAL HEALTH,6,Health Care,31,Health Care Providers & Services
1619,CCEL,CCEL US Equity,CRYO-CELL INTL,6,Health Care,31,Health Care Providers & Services
1620,CCRN,CCRN US Equity,CROSS COUNTRY HE,6,Health Care,31,Health Care Providers & Services
1621,CHE,CHE US Equity,CHEMED CORP,6,Health Care,31,Health Care Providers & Services
1622,CI,CI US Equity,THE CIGNA GROUP,6,Health Care,31,Health Care Providers & Services
1623,CLOV,CLOV US Equity,CLOVER HEALTH IN,6,Health Care,31,Health Care Providers & Services
1624,CNC,CNC US Equity,CENTENE CORP,6,Health Care,31,Health Care Providers & Services
1625,CON,CON US Equity,CONCENTRA GROUP,6,Health Care,31,Health Care Providers & Services
1626,COR,COR US Equity,CENCORA INC,6,Health Care,31,Health Care Providers & Services
1627,COSM,COSM US Equity,COSMOS HEALTH IN,6,Health Care,31,Health Care Providers & Services
1628,CRVL,CRVL US Equity,CORVEL CORP,6,Health Care,31,Health Care Providers & Services
1629,CSTL,CSTL US Equity,CASTLE BIOSCIENC,6,Health Care,31,Health Care Providers & Services
1630,CVS,CVS US Equity,CVS HEALTH CORP,6,Health Care,31,Health Care Providers & Services
1631,CYH,CYH US Equity,COMMUNITY HEALTH,6,Health Care,31,Health Care Providers & Services
1632,DCGO,DCGO US Equity,DOCGO INC,6,Health Care,31,Health Care Providers & Services
1633,DGX,DGX US Equity,QUEST DIAGNOSTIC,6,Health Care,31,Health Care Providers & Services
1634,DVA,DVA US Equity,DAVITA INC,6,Health Care,31,Health Care Providers & Services
1635,EHAB,EHAB US Equity,ENHABIT INC,6,Health Care,31,Health Care Providers & Services
1636,EHC,EHC US Equity,ENCOMPASS HEALTH,6,Health Care,31,Health Care Providers & Services
1637,ELV,ELV US Equity,ELEVANCE HEALTH,6,Health Care,31,Health Care Providers & Services
1638,ENSG,ENSG US Equity,ENSIGN GROUP INC,6,Health Care,31,Health Care Providers & Services
1639,FLGT,FLGT US Equity,FULGENT GENETICS,6,Health Care,31,Health Care Providers & Services
1640,GH,GH US Equity,GUARDANT HEALTH,6,Health Care,31,Health Care Providers & Services
1641,HCA,HCA US Equity,HCA HEALTHCARE I,6,Health Care,31,Health Care Providers & Services
1642,HIMS,HIMS US Equity,HIMS & HERS HEAL,6,Health Care,31,Health Care Providers & Services
1643,HNGE,HNGE US Equity,HINGE HEALTH-A,6,Health Care,31,Health Care Providers & Services
1644,HQY,HQY US Equity,HEALTHEQUITY INC,6,Health Care,31,Health Care Providers & Services
1645,HSIC,HSIC US Equity,HENRY SCHEIN INC,6,Health Care,31,Health Care Providers & Services
1646,HUM,HUM US Equity,HUMANA INC,6,Health Care,31,Health Care Providers & Services
1647,INFU,INFU US Equity,INFUSYSTEM HOLD,6,Health Care,31,Health Care Providers & Services
1648,INNV,INNV US Equity,INNOVAGE HOLDING,6,Health Care,31,Health Care Providers & Services
1649,IVP,IVP US Equity,INSPIRE VETERINA,6,Health Care,31,Health Care Providers & Services
1650,JYNT,JYNT US Equity,JOINT CORP/THE,6,Health Care,31,Health Care Providers & Services
1651,LFST,LFST US Equity,LIFESTANCE HEALT,6,Health Care,31,Health Care Providers & Services
1652,LH,LH US Equity,LABCORP HOLDINGS,6,Health Care,31,Health Care Providers & Services
1653,MCK,MCK US Equity,MCKESSON CORP,6,Health Care,31,Health Care Providers & Services
1654,MD,MD US Equity,PEDIATRIX MEDICA,6,Health Care,31,Health Care Providers & Services
1655,MODV,MODV US Equity,MODIVCARE INC,6,Health Care,31,Health Care Providers & Services
1656,MOH,MOH US Equity,MOLINA HEALTHCAR,6,Health Care,31,Health Care Providers & Services
1657,NAKA,NAKA US Equity,KINDLY MD INC,6,Health Care,31,Health Care Providers & Services
1658,NEO,NEO US Equity,NEOGENOMICS INC,6,Health Care,31,Health Care Providers & Services
1659,NEUE,NEUE US Equity,NEUEHEALTH INC,6,Health Care,31,Health Care Providers & Services
1660,NHC,NHC US Equity,NATL HEALTHCARE,6,Health Care,31,Health Care Providers & Services
1661,NRC,NRC US Equity,NATL RESEARCH CO,6,Health Care,31,Health Care Providers & Services
1662,NUTX,NUTX US Equity,NUTEX HEALTH INC,6,Health Care,31,Health Care Providers & Services
1663,OMI,OMI US Equity,OWENS & MINOR,6,Health Care,31,Health Care Providers & Services
1664,OPCH,OPCH US Equity,OPTION CARE HEAL,6,Health Care,31,Health Care Providers & Services
1665,OPK,OPK US Equity,OPKO HEALTH,6,Health Care,31,Health Care Providers & Services
1666,OTRK,OTRK US Equity,ONTRAK INC,6,Health Care,31,Health Care Providers & Services
1667,PACS,PACS US Equity,PACS GROUP INC,6,Health Care,31,Health Care Providers & Services
1668,PGNY,PGNY US Equity,PROGYNY INC,6,Health Care,31,Health Care Providers & Services
1669,PHLT,PHLT US Equity,PERFORMANT HEALT,6,Health Care,31,Health Care Providers & Services
1670,PIII,PIII US Equity,P3 HEALTH PARTNE,6,Health Care,31,Health Care Providers & Services
1671,PINC,PINC US Equity,PREMIER INC-CL A,6,Health Care,31,Health Care Providers & Services
1672,PNTG,PNTG US Equity,PENNANT GROUP,6,Health Care,31,Health Care Providers & Services
1673,PRPO,PRPO US Equity,PRECIPIO INC,6,Health Care,31,Health Care Providers & Services
1674,PRVA,PRVA US Equity,PRIVIA HEALTH GR,6,Health Care,31,Health Care Providers & Services
1675,QIPT,QIPT US Equity,QUIPT HOME MEDIC,6,Health Care,31,Health Care Providers & Services
1676,RDNT,RDNT US Equity,RADNET INC,6,Health Care,31,Health Care Providers & Services
1677,SBC,SBC US Equity,SBC MEDICAL GROU,6,Health Care,31,Health Care Providers & Services
1678,SEM,SEM US Equity,SELECT MEDICAL,6,Health Care,31,Health Care Providers & Services
1679,SGRY,SGRY US Equity,SURGERY PARTNERS,6,Health Care,31,Health Care Providers & Services
1680,SNDA,SNDA US Equity,SONIDA SENIOR LI,6,Health Care,31,Health Care Providers & Services
1681,SSY,SSY US Equity,SUNLINK HEALTH,6,Health Care,31,Health Care Providers & Services
1682,TALK,TALK US Equity,TALKSPACE INC,6,Health Care,31,Health Care Providers & Services
1683,THC,THC US Equity,TENET HEALTHCARE,6,Health Care,31,Health Care Providers & Services
1684,TOI,TOI US Equity,ONCOLOGY INSTITU,6,Health Care,31,Health Care Providers & Services
1685,UHS,UHS US Equity,UNIVERSAL HLTH-B,6,Health Care,31,Health Care Providers & Services
1686,UNH,UNH US Equity,UNITEDHEALTH GRP,6,Health Care,31,Health Care Providers & Services
1687,USPH,USPH US Equity,US PHYSICAL THER,6,Health Care,31,Health Care Providers & Services
1688,VMD,VMD US Equity,VIEMED HEALTHCAR,6,Health Care,31,Health Care Providers & Services
1689,VVOS,VVOS US Equity,VIVOS THERAPEUTI,6,Health Care,31,Health Care Providers & Services
1690,WGRX,WGRX US Equity,WELLGISTICS HEAL,6,Health Care,31,Health Care Providers & Services
1691,WGS,WGS US Equity,GENEDX HOLDINGS,6,Health Care,31,Health Care Providers & Services
1692,ACON,ACON US Equity,ACLARION INC,6,Health Care,32,Health Care Technology
1693,AIFF,AIFF US Equity,FIREFLY NEUROSCI,6,Health Care,32,Health Care Technology
1694,AMWL,AMWL US Equity,AMERICAN WELL -A,6,Health Care,32,Health Care Technology
1695,BFRG,BFRG US Equity,BULLFROG AI HOLD,6,Health Care,32,Health Care Technology
1696,CCLD,CCLD US Equity,CARECLOUD INC,6,Health Care,32,Health Care Technology
1697,CERT,CERT US Equity,CERTARA INC,6,Health Care,32,Health Care Technology
1698,CTEV,CTEV US Equity,CLARITEV CORP,6,Health Care,32,Health Care Technology
1699,DH,DH US Equity,DEFINITIVE HEALT,6,Health Care,32,Health Care Technology
1700,DOCS,DOCS US Equity,DOXIMITY INC-A,6,Health Care,32,Health Care Technology
1701,DRIO,DRIO US Equity,DARIOHEALTH CORP,6,Health Care,32,Health Care Technology
1702,EVH,EVH US Equity,EVOLENT HEALTH-A,6,Health Care,32,Health Care Technology
1703,FORA,FORA US Equity,FORIAN INC,6,Health Care,32,Health Care Technology
1704,GDRX,GDRX US Equity,GOODRX HOLDIN-A,6,Health Care,32,Health Care Technology
1705,HCAT,HCAT US Equity,HEALTH CATALYST,6,Health Care,32,Health Care Technology
1706,HCTI,HCTI US Equity,HEALTHCARE TRIAN,6,Health Care,32,Health Care Technology
1707,HSTM,HSTM US Equity,HEALTHSTREAM INC,6,Health Care,32,Health Care Technology
1708,ICAD,ICAD US Equity,ICAD INC,6,Health Care,32,Health Care Technology
1709,ISPC,ISPC US Equity,ISPECIMEN INC,6,Health Care,32,Health Care Technology
1710,LFMD,LFMD US Equity,LIFEMD INC,6,Health Care,32,Health Care Technology
1711,ONMD,ONMD US Equity,ONEMEDNET CORP,6,Health Care,32,Health Care Technology
1712,OPRX,OPRX US Equity,OPTIMIZERX CORP,6,Health Care,32,Health Care Technology
1713,PHR,PHR US Equity,PHREESIA INC,6,Health Care,32,Health Care Technology
1714,SCNX,SCNX US Equity,SCIENTURE HOLDIN,6,Health Care,32,Health Care Technology
1715,SDGR,SDGR US Equity,SCHRODINGER INC,6,Health Care,32,Health Care Technology
1716,SLP,SLP US Equity,SIMULATIONS PLUS,6,Health Care,32,Health Care Technology
1717,STRM,STRM US Equity,STREAMLINE HEALT,6,Health Care,32,Health Care Technology
1718,TBRG,TBRG US Equity,TRUBRIDGE INC,6,Health Care,32,Health Care Technology
1719,TDOC,TDOC US Equity,TELADOC HEALTH I,6,Health Care,32,Health Care Technology
1720,VEEV,VEEV US Equity,VEEVA SYSTEMS-A,6,Health Care,32,Health Care Technology
1721,VSEE,VSEE US Equity,VSEE HEALTH INC,6,Health Care,32,Health Care Technology
1722,WAY,WAY US Equity,WAYSTAR HOLDING,6,Health Care,32,Health Care Technology
1723,WORX,WORX US Equity,SCWORX CORP,6,Health Care,32,Health Care Technology
1724,A,A US Equity,AGILENT TECH INC,6,Health Care,43,Life Sciences Tools & Services
1725,ADPT,ADPT US Equity,ADAPTIVE BIOTECH,6,Health Care,43,Life Sciences Tools & Services
1726,AKYA,AKYA US Equity,AKOYA BIOSCIENCE,6,Health Care,43,Life Sciences Tools & Services
1727,APDN,APDN US Equity,APPLIED DNA SCIE,6,Health Care,43,Life Sciences Tools & Services
